Available,Duration,Total_Fare,no_of_days_to_flight,Airways_Air India,Airways_AirAsia,Airways_Go Air,Airways_IndiGo,Airways_Jet Airways,Airways_Spicejet,Airways_Vistara,Dept_Time_BSR,Dept_Time_MDSS,Dept_Time_SRMD,Dept_Time_SSMN,Arr_Time_BSR,Arr_Time_MDSS,Arr_Time_SRMD,Arr_Time_SSMN,Hopping_False,Hopping_True
40,130,3927,44,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7,610,5821,54,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
10,135,2840,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
31,145,4419,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5,825,5227,40,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5,885,10593,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,295,25723,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,130,7747,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,1310,6540,36,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,855,10078,23,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,135,3701,48,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1,1325,6477,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,975,6561,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,130,4125,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,705,7065,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,265,3550,28,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
54,195,4899,47,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,500,7012,56,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
7,320,10315,18,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,130,3496,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
3,960,12047,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
26,265,6182,30,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4,1120,6540,56,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,1165,13255,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,130,3722,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
3,130,3927,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
28,135,4665,27,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2,1120,10262,13,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,130,3286,26,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2,370,5821,33,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,400,8199,26,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,460,5212,13,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,220,34134,54,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4,135,3050,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,135,4860,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8,265,3102,36,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5,690,6540,32,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,320,7012,38,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
12,185,6519,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
6,360,11968,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
9,375,11181,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9,1130,6097,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,765,7779,29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2,415,3550,13,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,325,15045,7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4,1165,10593,13,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,770,5227,52,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,560,12904,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5,340,9028,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
3,350,5821,52,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5,180,5949,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9,135,5517,38,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9,130,3155,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
6,750,8010,37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
5,805,7012,34,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,550,6540,39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,1045,6540,44,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,430,8199,37,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,785,5821,33,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,700,8778,29,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,1275,10540,22,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,895,7779,28,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,1020,10593,16,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6,125,4235,22,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,135,3852,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5,340,7012,35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
4,255,3550,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,1035,5821,52,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
6,130,3496,39,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,130,3248,41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
3,680,5821,47,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6,125,3050,53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
6,660,5047,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3,775,10543,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
80,145,4490,29,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1240,5647,33,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,780,7065,44,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6,490,10971,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6,540,7012,56,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
9,130,3050,35,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,640,7012,33,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1255,7884,32,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
15,135,2829,54,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,140,4490,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,230,9044,7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
13,195,4105,14,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,150,2233,42,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
3,1290,9784,20,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6,840,6540,50,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,335,5647,53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1,1600,7042,31,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11,130,3927,23,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,130,3852,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7,415,8304,37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2,1380,7170,55,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
9,130,3595,56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
6,1705,8304,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,1605,6330,33,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,150,2443,45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,595,7436,50,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,130,3155,32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
63,180,4899,46,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,1055,6540,56,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,1295,5647,47,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,350,11480,47,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1655,7170,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,130,6130,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8,130,3722,25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1,130,3927,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3,555,5952,54,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7,1285,8778,26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,340,8199,37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
25,115,3496,41,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
5,850,5821,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
21,135,3927,30,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,140,3050,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2,135,4280,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,140,3496,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,395,13606,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,340,15570,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3,1515,9028,18,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
32,130,5611,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
11,130,3717,23,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3,875,5821,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,545,10636,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,320,13186,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,320,8173,51,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
17,180,4490,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2,135,3547,36,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
15,130,3347,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,130,3852,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7,960,7012,44,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,1255,10005,22,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
15,145,4105,16,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,690,12152,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9,135,4860,26,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9,660,5782,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9,145,3701,55,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4,1270,6540,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
4,130,3050,35,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
13,325,8672,27,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
6,415,7791,37,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,340,10540,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9,130,3049,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1,620,5821,45,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,470,7716,25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,885,4020,49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,1260,4020,43,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,475,12047,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,1535,9028,23,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6,130,5349,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
2,130,3705,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,140,3496,55,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2,990,6540,51,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,1045,5821,43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,130,2829,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
40,115,3496,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,475,11958,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,1255,5227,47,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,125,3248,35,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6,420,10540,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
6,120,3852,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,130,6130,13,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,470,11853,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,130,4037,24,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7,885,8199,30,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
4,1665,7065,28,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
20,130,3496,28,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7,690,10005,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4,430,12152,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7,135,5805,21,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9,130,5920,16,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,325,7065,38,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5,545,13281,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,830,13354,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,680,7065,39,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5,120,4235,23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,1105,12997,13,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6,805,5752,40,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
8,385,11809,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
27,145,3498,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,1670,6235,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,430,12997,13,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
5,1655,9028,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
23,130,5151,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9,130,3595,36,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
9,135,5621,25,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5,130,3927,48,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6,1200,5821,53,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,130,3286,33,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
9,470,10551,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,295,10498,30,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,300,2996,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4,230,8031,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,635,10929,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5,410,7791,55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
7,1045,6540,46,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,725,5926,49,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5,195,6519,49,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4,130,3852,51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
2,1450,5647,47,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6,1460,8199,31,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1520,7012,38,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3,140,6130,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
8,130,4755,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,1335,5469,14,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,885,5926,46,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,815,7012,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,1150,7779,28,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,635,8409,22,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
9,1455,11286,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7,555,9259,55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7,605,13606,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,230,7784,48,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,350,11480,49,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,640,5227,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
31,115,3496,48,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
9,135,4247,46,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2,1125,5821,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
6,260,7120,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,130,3701,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
7,1290,10636,21,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4,180,7569,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,430,6540,46,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7,1520,9028,22,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3,1250,11296,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
6,535,5070,37,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,1045,6540,41,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,910,5227,52,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,125,3337,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,560,8778,29,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
6,1705,11853,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
6,415,7791,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,1265,5821,38,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,130,3698,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,750,7012,33,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,1360,6937,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25,130,7068,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,300,2996,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5,1445,8199,29,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,805,5647,50,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,510,7170,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
4,115,3496,35,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
5,135,3852,49,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
7,1510,8199,37,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,945,16651,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1520,5647,46,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3,770,10183,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,390,5647,48,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4,325,15045,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,535,10656,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,135,3547,42,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7,530,9133,25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,350,21124,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,400,5821,45,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5,130,4490,22,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6,135,3050,50,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7,1485,8199,31,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
30,265,5212,26,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,830,11853,9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,130,6130,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1,750,7012,29,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3,260,8451,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
4,485,10005,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,390,8199,31,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,1035,8010,25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,130,3722,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
5,325,5232,39,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
9,615,11443,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6,130,4650,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,325,15570,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,830,8010,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2,545,7012,44,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,705,7012,55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
17,135,7066,7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7,295,5038,47,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,265,7800,44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,325,8199,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
12,300,4438,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,800,9774,30,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,130,3155,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
24,145,4105,22,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
9,130,6179,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1,385,5227,54,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3,130,2840,38,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,135,3547,45,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9,135,5621,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9,295,9711,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,130,3248,56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,120,3852,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,1335,3857,49,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,130,5349,13,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7,530,6792,33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,120,6335,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,130,4235,44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
3,1310,5332,47,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,340,8199,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
6,130,3717,24,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,960,8199,30,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,1240,7012,39,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,895,10005,24,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1255,15570,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,760,10540,12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,130,3495,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
61,195,4490,13,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,800,8010,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2,890,7987,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,755,5647,40,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,310,8173,36,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,915,10078,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,130,3155,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
7,325,8304,51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,810,7065,32,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
25,180,4105,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
20,135,4665,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5,455,10724,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,130,6130,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
27,135,5151,22,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6,115,4235,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
